id_pedido,fecha_pedido,cliente,canal,estado,sku,cantidad,precio_unitario,descuento_linea
PED-2025-00152,2025-12-12,  DISTRIBUCIONES ARAGON ,B2C,CANCELADO,PRV-2113,3,"194,89",15
PED-2025-00152,12/12/2025,Distribuciones Aragon,B2C,CANCELADO,PRV-2061,"3,0",45.49,"0,05"
PED-2025-00152,2025-12-12 14:55:00,Distribuciones Aragon,B2C,CANCELADO,PRV-2026,2,"59,35",15%
PED-2025-00153,28-12-2025,Suministros Industriales Vega,B2B,ENVIADO,PRV-2076,10,,5
PED-2025-00153,2025-12-28,Suministros Industriales Vega,B2B,ENVIADO,PRV-2001,25,357.65,
PED-2025-00153,2025-12-28,Suministros Industriales Vega,B2B,ENVIADO,PRV-2099,2,"326,40",5
PED-2025-00153,28/12/2025,Suministros Industriales Vega,B2B,ENVIADO,PRV-2081,2,"105,53",0
PED-2025-00154,2025-12-17 09:39:00,Bricolaje Montseny,B2C,COMPLETADO,PRV-2070,3,435.72,0
PED-2025-00154,17-12-2025,Bricolaje Montseny,B2C,COMPLETADO,PRV-2095,2,"96,85",0
PED-2025-00154,2025-12-17,Bricolaje Montseny,B2C,COMPLETADO,PRV-2033,10,"334,85",15
PED-2025-00154,2025-12-17,Bricolaje Montseny,B2C,COMPLETADO,PRV-2057,10,355.36,0
PED-2025-00155,27/12/2025,Ferreteria Los Olivos SL,b2b,completado,PRV-2067,1,"310,86",10
PED-2025-00155,2025-12-27 09:53:00,Ferreteria Los Olivos SL,b2b,completado,PRV-2048,"10,0","274,13",15
PED-2025-00155,27-12-2025,  FERRETERIA LOS OLIVOS SL ,b2b,completado,PRV-2052,10,410.37,5
PED-2025-00156,2025-12-03,Obras y Reformas Prat,MARKETPLACE,COMPLETADO,PRV-2106,1,"289,84",0
PED-2025-00156,2025-12-03,Obras y Reformas Prat,MARKETPLACE,COMPLETADO,PRV-6157,2,"104,48",0
PED-2025-00156,03/12/2025,Obras y Reformas Prat,MARKETPLACE,COMPLETADO,PRV-2013,1,539.62,0
PED-2025-00157,2025-12-28 12:57:00,Ferreteria Los Olivos SL,MARKETPLACE,enviado,PRV-2076,1,"130,38",0
PED-2025-00157,28-12-2025,Ferreteria Los Olivos SL,MARKETPLACE,enviado,PRV-2036,3,"326,55",0
PED-2025-00157,2025-12-28,Ferreteria Los Olivos SL,MARKETPLACE,enviado,PRV-2069,3,390.77,0
PED-2025-00158,2025-12-25,Comercial Riera,Marketplace,PENDIENTE,PRV-2116,50,"356,04",0
PED-2025-00158,25/12/2025,Comercial Riera,Marketplace,PENDIENTE,PRV-2072,3,"53,99",0
PED-2025-00158,2025-12-25 14:42:00,Comercial Riera,Marketplace,PENDIENTE,PRV-6196,3,38.49,0
PED-2025-00158,25-12-2025,Comercial Riera,Marketplace,PENDIENTE,PRV-2109,"10,0","80,13",0
PED-2025-00159,2025-12-24,Hidraulica Levante,MARKETPLACE,PENDIENTE,PRV-2015,5,"306,53",0
PED-2025-00159,2025-12-24,Hidraulica Levante,MARKETPLACE,PENDIENTE,PRV-2080,25,369.85,0
PED-2025-00159,24/12/2025,  HIDRAULICA LEVANTE ,MARKETPLACE,PENDIENTE,PRV-2080,50,"389,07",15%
PED-2025-00160,2025-12-20 18:04:00,Grupo Ferreteria Norte,B2B,ENVIADO,PRV-2051,1,"255,44",10
PED-2025-00160,20-12-2025,Grupo Ferreteria Norte,B2B,ENVIADO,PRV-2031,5,273.34,0
PED-2025-00160,2025-12-20,Grupo Ferreteria Norte,B2B,ENVIADO,PRV-2031,3,"250,83",0
PED-2025-00161,2025-12-06,Talleres Sanchez,B2B,enviado,PRV-2118,3,"536,99",0
PED-2025-00161,06/12/2025,Talleres Sanchez,B2B,enviado,PRV-6150,5,175.71,0
PED-2025-00161,2025-12-06 19:20:00,Talleres Sanchez,B2B,enviado,PRV-2033,1,"339,20",0
PED-2025-00162,19-12-2025,Bricolaje Montseny,MARKETPLACE,PENDIENTE,PRV-2056,5,"126,57",0
PED-2025-00162,2025-12-19,Bricolaje Montseny,MARKETPLACE,PENDIENTE,PRV-2059,"1,0",446.75,0
PED-2025-00163,2025-12-08,Grupo Ferreteria Norte,B2B,ENVIADO,PRV-2107,2,"372,42",10
PED-2025-00163,08/12/2025,Grupo Ferreteria Norte,B2B,ENVIADO,PRV-2120,1,"132,81",0
PED-2025-00163,2025-12-08 13:27:00,Grupo Ferreteria Norte,B2B,ENVIADO,PRV-2075,2,594.94,"0,1"
PED-2025-00163,08-12-2025,Grupo Ferreteria Norte,B2B,ENVIADO,PRV-2004,50,"76,35",0
PED-2025-00163,2025-12-08,  GRUPO FERRETERIA NORTE ,B2B,ENVIADO,PRV-2038,10,"193,03",15
PED-2025-00164,2025-12-19,Suministros Maresme,b2b,enviado,PRV-2008,1,323.45,0
PED-2025-00164,19/12/2025,Suministros Maresme,b2b,enviado,PRV-2020,1,"389,81",0
PED-2025-00164,2025-12-19 14:34:00,Suministros Maresme,b2b,enviado,PRV-2098,10,"276,73",0
PED-2025-00165,12-12-2025,Obras y Reformas Prat,Marketplace,PENDIENTE,PRV-2063,2,456.41,10
PED-2026-00166,2026-01-27,Ferreteria El Tornillo,MARKETPLACE,Completado,PRV-2068,3,"199,35",0
PED-2026-00166,2026-01-27,Ferreteria El Tornillo,MARKETPLACE,Completado,PRV-2061,"50,0","45,18",10
PED-2026-00166,27/01/2026,Ferreteria El Tornillo,MARKETPLACE,Completado,PRV-2045,2,470.53,10%
PED-2026-00166,2026-01-27 17:08:00,Ferreteria El Tornillo,MARKETPLACE,Completado,PRV-2102,1,"356,07",10
PED-2026-00167,13-01-2026,Talleres Sanchez,B2C,COMPLETADO,PRV-2006,1,"471,73",0
PED-2026-00167,2026-01-13,Talleres Sanchez,B2C,COMPLETADO,PRV-2101,25,160.43,0
PED-2026-00167,2026-01-13,Talleres Sanchez,B2C,COMPLETADO,PRV-2013,1,"529,78",0
PED-2026-00168,15/01/2026,Ferreteria El Tornillo,b2b,enviado,PRV-2114,3,"144,04",0
PED-2026-00168,2026-01-15 16:06:00,  FERRETERIA EL TORNILLO ,b2b,enviado,PRV-2046,5,221.57,0
PED-2026-00168,15-01-2026,Ferreteria El Tornillo,b2b,enviado,PRV-6103,2,"103,93",0
PED-2026-00168,2026-01-15,Ferreteria El Tornillo,b2b,enviado,PRV-2038,3,"192,60",0
PED-2026-00169,2026-01-22,Obras y Reformas Prat,B2C,PENDIENTE,PRV-2097,5,198.96,"0,05"
PED-2026-00170,18/01/2026,Construcciones Elorza,Marketplace,COMPLETADO,PRV-2073,"1,0","285,61",0
PED-2026-00170,2026-01-18 18:59:00,Construcciones Elorza,Marketplace,COMPLETADO,PRV-2079,1,"627,74",0
PED-2026-00170,18-01-2026,Construcciones Elorza,Marketplace,COMPLETADO,PRV-2098,25,301.77,15%
PED-2026-00170,2026-01-18,Construcciones Elorza,Marketplace,COMPLETADO,PRV-2073,3,"297,40",0
PED-2026-00170,2026-01-18,Construcciones Elorza,Marketplace,COMPLETADO,PRV-2003,2,"49,45",10
PED-2026-00171,01/01/2026,Hidraulica Levante,b2c,enviado,PRV-2046,10,232.44,0
PED-2026-00171,2026-01-01 18:37:00,Hidraulica Levante,b2c,enviado,PRV-2085,0,"114,04",0
PED-2026-00172,02-01-2026,Distribuciones Aragon,b2b,CANCELADO,PRV-2026,1,"62,71",15
PED-2026-00172,2026-01-02,Distribuciones Aragon,b2b,CANCELADO,PRV-2121,3,215.24,0
PED-2026-00172,2026-01-02,  DISTRIBUCIONES ARAGON ,b2b,CANCELADO,PRV-2103,1,"209,93",0
PED-2026-00172,02/01/2026,Distribuciones Aragon,b2b,CANCELADO,PRV-2119,2,"207,32",5%
PED-2026-00172,2026-01-02 18:56:00,Distribuciones Aragon,b2b,CANCELADO,PRV-2099,"1,0",350.07,5
PED-2026-00173,27-01-2026,Ferrolab SA,B2C,CANCELADO,PRV-2052,3,"381,66",5
PED-2026-00173,2026-01-27,Ferrolab SA,B2C,CANCELADO,PRV-2121,1,"210,54",0
PED-2026-00173,2026-01-27,Ferrolab SA,B2C,CANCELADO,PRV-2041,3,574.23,0
PED-2026-00173,27/01/2026,,B2C,CANCELADO,PRV-2036,3,"363,22",15
PED-2026-00173,2026-01-27 19:28:00,Ferrolab SA,B2C,CANCELADO,PRV-2051,2,"247,68",10
PED-2026-00174,22-01-2026,Ferrolab SA,Marketplace,COMPLETADO,PRV-2042,5,286.76,"0,05"
PED-2026-00174,2026-01-22,Ferrolab SA,Marketplace,COMPLETADO,PRV-2027,10,,0
PED-2026-00174,2026-01-22,Ferrolab SA,Marketplace,COMPLETADO,PRV-2065,2,"10,68",5
PED-2026-00175,13/01/2026,Construcciones Elorza,b2b,DEVUELTO,PRV-2114,3,157.80,0
PED-2026-00176,2026-01-27 16:07:00,Almacenes Duran e Hijos,B2C,ENVIADO,PRV-2003,1,"49,67",0
PED-2026-00177,19-01-2026,  OBRAS Y REFORMAS PRAT ,b2b,CANCELADO,PRV-2004,"1,0","76,69",0
PED-2026-00177,2026-01-19,Obras y Reformas Prat,b2b,CANCELADO,PRV-2003,1,46.89,0
PED-2026-00177,2026-01-19,Obras y Reformas Prat,b2b,CANCELADO,PRV-2033,2,"329,87",5
PED-2026-00177,19/01/2026,Obras y Reformas Prat,b2b,CANCELADO,PRV-2019,1,"552,84",0
PED-2026-00177,2026-01-19 14:09:00,Obras y Reformas Prat,b2b,CANCELADO,PRV-2018,50,214.87,0
PED-2026-00178,23-01-2026,Obras y Reformas Prat,Marketplace,enviado,PRV-2010,1,"348,45",0
PED-2026-00178,2026-01-23,Obras y Reformas Prat,Marketplace,enviado,PRV-2032,10,"97,82",0
PED-2026-00178,2026-01-23,Obras y Reformas Prat,Marketplace,enviado,PRV-2056,2,135.32,5
PED-2026-00179,05/01/2026,Ferreteria Los Olivos SL,b2b,COMPLETADO,PRV-2011,1,"23,85",0
PED-2026-00179,2026-01-05 14:29:00,Ferreteria Los Olivos SL,b2b,COMPLETADO,PRV-2004,2,"74,97",
PED-2026-00180,,Bricolaje Montseny,MARKETPLACE,enviado,PRV-2059,1,460.58,5
PED-2026-00180,2026-01-27,Bricolaje Montseny,MARKETPLACE,enviado,PRV-2072,"1,0","56,13",0
PED-2026-00181,2026-01-04,Distribuciones Aragon,b2b,COMPLETADO,PRV-2079,25,"704,57",15%
PED-2026-00182,19/01/2026,  GRUPO FERRETERIA NORTE ,Marketplace,COMPLETADO,PRV-2117,5,459.19,"0,15"
PED-2026-00183,2026-02-13 09:08:00,Talleres Sanchez,B2C,DEVUELTO,PRV-2113,10,"177,58",0
PED-2026-00184,01-02-2026,Almacenes Duran e Hijos,Marketplace,CANCELADO,PRV-6176,2,"84,48",0
PED-2026-00184,2026-02-01,Almacenes Duran e Hijos,Marketplace,CANCELADO,PRV-2103,3,226.61,0
PED-2026-00184,2026-02-01,Almacenes Duran e Hijos,Marketplace,CANCELADO,PRV-2015,1,"318,87",0
PED-2026-00184,01/02/2026,Almacenes Duran e Hijos,Marketplace,CANCELADO,PRV-2110,25,"259,82",10
PED-2026-00184,2026-02-01 15:52:00,Almacenes Duran e Hijos,Marketplace,CANCELADO,PRV-2061,2,47.00,0
PED-2026-00185,10-02-2026,Ferrolab SA,MARKETPLACE,ENVIADO,PRV-2041,1,"535,91",0
PED-2026-00185,2026-02-10,Ferrolab SA,MARKETPLACE,ENVIADO,PRV-2010,2,"363,18",15
PED-2026-00185,2026-02-10,Ferrolab SA,MARKETPLACE,ENVIADO,PRV-2052,"2,0",393.74,"0,15"
PED-2026-00185,10/02/2026,Ferrolab SA,MARKETPLACE,ENVIADO,PRV-2054,2,"459,51",5
PED-2026-00186,2026-02-28 11:53:00,Grupo Ferreteria Norte,b2b,PENDIENTE,PRV-2043,1,"55,33",0
PED-2026-00186,28-02-2026,Grupo Ferreteria Norte,b2b,PENDIENTE,PRV-2076,5,141.50,15
PED-2026-00186,2026-02-28,  GRUPO FERRETERIA NORTE ,b2b,PENDIENTE,PRV-2082,5,"489,69",0
PED-2026-00186,2026-02-28,Grupo Ferreteria Norte,b2b,PENDIENTE,PRV-2102,2,"357,23",5
PED-2026-00187,21/02/2026,Almacenes Duran e Hijos,B2B,enviado,PRV-2055,3,550.06,5%
PED-2026-00187,2026-02-21 16:58:00,Almacenes Duran e Hijos,B2B,enviado,PRV-2093,2,"317,08",0
PED-2026-00187,21-02-2026,Almacenes Duran e Hijos,B2B,enviado,PRV-2053,10,"86,98",5
PED-2026-00188,2026-02-26,Ferrolab SA,B2B,cancelado,PRV-2103,5,227.88,0
PED-2026-00188,2026-02-26,Ferrolab SA,B2B,cancelado,PRV-2026,-5,"64,43",10%
PED-2026-00188,26/02/2026,Ferrolab SA,B2B,cancelado,PRV-2085,"25,0","113,45",0
PED-2026-00188,2026-02-26 16:08:00,Ferrolab SA,B2B,cancelado,PRV-2031,10,239.14,0
PED-2026-00188,26-02-2026,Ferrolab SA,B2B,cancelado,PRV-2053,1,"80,24",0
PED-2026-00189,2026-02-02,Ferreteria El Tornillo,B2B,ENVIADO,PRV-2113,25,"189,84",0
PED-2026-00189,2026-02-02,Ferreteria El Tornillo,B2B,ENVIADO,PRV-2054,1,490.23,5
PED-2026-00189,02/02/2026,Ferreteria El Tornillo,B2B,ENVIADO,PRV-2057,3,"344,06",10
PED-2026-00189,2026-02-02 16:53:00,  FERRETERIA EL TORNILLO ,B2B,ENVIADO,PRV-2101,2,"167,75",0
PED-2026-00189,02-02-2026,Ferreteria El Tornillo,B2B,ENVIADO,PRV-2005,5,404.07,10%
PED-2026-00190,2026-02-10,Construcciones Elorza,b2c,COMPLETADO,PRV-2079,10,"706,28",0
PED-2026-00190,2026-02-10,Construcciones Elorza,b2c,COMPLETADO,PRV-2033,50,"336,23",0
PED-2026-00191,15/02/2026,Bricolaje Montseny,MARKETPLACE,PENDIENTE,PRV-2010,3,334.18,5
PED-2026-00191,2026-02-15 10:49:00,Bricolaje Montseny,MARKETPLACE,PENDIENTE,PRV-6169,"2,0","57,75",5%
PED-2026-00191,15-02-2026,Bricolaje Montseny,MARKETPLACE,PENDIENTE,PRV-2068,1,"202,81",0
PED-2026-00191,2026-02-15,Bricolaje Montseny,MARKETPLACE,PENDIENTE,PRV-2021,2,249.35,0
PED-2026-00191,2026-02-15,Bricolaje Montseny,MARKETPLACE,PENDIENTE,PRV-2038,3,"189,93",15
PED-2026-00192,19/02/2026,Grupo Ferreteria Norte,MARKETPLACE,DEVUELTO,PRV-2124,5,"209,14",5%
PED-2026-00193,2026-02-25 14:58:00,Ferrolab SA,b2b,COMPLETADO,PRV-2109,3,79.16,"0,1"
PED-2026-00193,25-02-2026,Ferrolab SA,b2b,COMPLETADO,PRV-2038,10,"178,43",5
PED-2026-00193,2026-02-25,Ferrolab SA,b2b,COMPLETADO,PRV-2026,10,"58,14",0
PED-2026-00193,2026-02-25,  FERROLAB SA ,b2b,COMPLETADO,PRV-2007,25,55.10,15%
PED-2026-00194,02/02/2026,Comercial Riera,b2b,ENVIADO,PRV-2119,5,"223,03",5
PED-2026-00195,2026-02-19 11:37:00,Distribuciones Aragon,b2b,PENDIENTE,PRV-2114,3,"146,94",10
PED-2026-00196,28-02-2026,Suministros Industriales Vega,B2C,enviado,PRV-2095,"2,0",95.27,15
PED-2026-00196,2026-02-28,Suministros Industriales Vega,B2C,enviado,PRV-2084,10,"43,47",0
PED-2026-00196,2026-02-28,Suministros Industriales Vega,B2C,enviado,PRV-2016,25,"341,93",0
PED-2026-00196,28/02/2026,Suministros Industriales Vega,B2C,enviado,PRV-2062,5,105.45,"0,1"
PED-2026-00196,2026-02-28 13:30:00,Suministros Industriales Vega,B2C,enviado,PRV-2092,5,"258,82",5
PED-2026-00197,14-02-2026,Talleres Sanchez,b2b,ENVIADO,PRV-2039,25,"315,13",0
PED-2026-00197,2026-02-14,Talleres Sanchez,b2b,ENVIADO,PRV-2081,25,99.49,5
PED-2026-00197,2026-02-14,Talleres Sanchez,b2b,ENVIADO,PRV-2082,50,"455,13",0
PED-2026-00198,23/02/2026,Ferrolab SA,B2B,ENVIADO,PRV-2040,1,"339,68",0
PED-2026-00199,2026-02-16 08:01:00,Hidraulica Levante,b2b,completado,PRV-2107,1,373.18,15%
PED-2026-00199,16-02-2026,  HIDRAULICA LEVANTE ,b2b,completado,PRV-2116,3,"367,72",0
PED-2026-00199,2026-02-16,Hidraulica Levante,b2b,completado,PRV-2113,"25,0","178,77",5
PED-2026-00199,2026-02-16,Hidraulica Levante,b2b,completado,PRV-2013,10,,0
PED-2026-00199,16/02/2026,Hidraulica Levante,b2b,completado,PRV-2087,1,"126,98",5%
PED-2026-00200,2026-02-04 11:16:00,Hidraulica Levante,Marketplace,COMPLETADO,PRV-2079,10,"668,75",0
PED-2026-00200,04-02-2026,Hidraulica Levante,Marketplace,COMPLETADO,PRV-2101,1,164.72,0
PED-2026-00200,2026-02-04,Hidraulica Levante,Marketplace,COMPLETADO,PRV-2091,1,"288,64",0
PED-2026-00200,2026-02-04,Hidraulica Levante,Marketplace,COMPLETADO,PRV-2081,2,"92,55",0
PED-2026-00200,04/02/2026,Hidraulica Levante,Marketplace,COMPLETADO,PRV-2104,5,88.48,0
PED-2026-00201,2026-02-23 09:41:00,Comercial Riera,B2C,Completado,PRV-2084,1,"39,83",10
PED-2026-00201,23-02-2026,Comercial Riera,B2C,Completado,PRV-2045,1,"462,53",15
PED-2026-00201,2026-02-23,Comercial Riera,B2C,Completado,PRV-2001,2,362.24,5%
PED-2026-00201,2026-02-23,Comercial Riera,B2C,Completado,PRV-2068,"10,0","203,45",5
PED-2026-00202,06/02/2026,  TALLERES SANCHEZ ,MARKETPLACE,enviado,PRV-2077,2,"388,25",0
PED-2026-00202,2026-02-06 19:55:00,Talleres Sanchez,MARKETPLACE,enviado,PRV-2091,1,283.31,5
PED-2026-00202,06-02-2026,Talleres Sanchez,MARKETPLACE,enviado,PRV-2067,1,"274,91",15%
PED-2026-00203,2026-02-11,Ferrolab SA,Marketplace,ENVIADO,PRV-2046,3,"235,32",0
PED-2026-00203,2026-02-11,Ferrolab SA,Marketplace,ENVIADO,PRV-2054,1,488.15,0
PED-2026-00204,10/02/2026,Construcciones Elorza,b2c,completado,PRV-2039,1,"330,79",0
PED-2026-00204,2026-02-10 10:27:00,Construcciones Elorza,b2c,completado,PRV-2049,10,"421,07",5%
PED-2026-00205,16-02-2026,Almacenes Duran e Hijos,b2b,COMPLETADO,PRV-2091,1,306.81,"0,05"
PED-2026-00205,2026-02-16,Almacenes Duran e Hijos,b2b,COMPLETADO,PRV-2088,1,"237,81",5
PED-2026-00205,2026-02-16,Almacenes Duran e Hijos,b2b,COMPLETADO,PRV-2116,3,"335,10",0
PED-2026-00205,16/02/2026,Almacenes Duran e Hijos,b2b,COMPLETADO,PRV-2049,"1,0",406.68,10%
PED-2026-00205,2026-02-16 14:43:00,Almacenes Duran e Hijos,b2b,COMPLETADO,PRV-2091,5,"320,76",10
PED-2026-00206,28-02-2026,Construcciones Elorza,MARKETPLACE,COMPLETADO,PRV-2099,2,"328,84",15
PED-2026-00206,2026-02-28,  CONSTRUCCIONES ELORZA ,MARKETPLACE,COMPLETADO,PRV-6180,1,49.55,15
PED-2026-00206,2026-02-28,Construcciones Elorza,MARKETPLACE,COMPLETADO,PRV-2025,1,"287,17",
PED-2026-00206,28/02/2026,Construcciones Elorza,MARKETPLACE,COMPLETADO,PRV-6191,1,"38,13",0
PED-2026-00206,2026-02-28 16:48:00,Construcciones Elorza,MARKETPLACE,COMPLETADO,PRV-2067,2,277.02,0
PED-2026-00207,02-03-2026,Ferrolab SA,MARKETPLACE,CANCELADO,PRV-2121,2,"188,29",0
PED-2026-00207,2026-03-02,Ferrolab SA,MARKETPLACE,CANCELADO,PRV-2105,1,"239,00",0
PED-2026-00207,2026-03-02,Ferrolab SA,MARKETPLACE,CANCELADO,PRV-2081,1,92.75,0
PED-2026-00207,02/03/2026,Ferrolab SA,MARKETPLACE,CANCELADO,PRV-2060,5,"251,96",15
PED-2026-00207,2026-03-02 19:16:00,Ferrolab SA,MARKETPLACE,CANCELADO,PRV-2015,"3,0","319,67",15
PED-2026-00208,21-03-2026,Instalaciones Bermudez,b2c,COMPLETADO,PRV-2009,10,28.04,15%
PED-2026-00208,2026-03-21,Instalaciones Bermudez,b2c,COMPLETADO,PRV-2010,50,"358,41",5
PED-2026-00208,2026-03-21,Instalaciones Bermudez,b2c,COMPLETADO,PRV-2044,2,"200,86",0
PED-2026-00208,21/03/2026,Instalaciones Bermudez,b2c,COMPLETADO,PRV-2030,1,328.69,"0,05"
PED-2026-00209,2026-03-11 18:35:00,  BRICOLAJE MONTSENY ,MARKETPLACE,COMPLETADO,PRV-2019,5,"560,63",5%
PED-2026-00210,06-03-2026,Talleres Sanchez,MARKETPLACE,COMPLETADO,PRV-2002,3,"85,63",0
PED-2026-00210,2026-03-06,,MARKETPLACE,COMPLETADO,PRV-2109,1,79.05,5
PED-2026-00210,,Talleres Sanchez,MARKETPLACE,COMPLETADO,PRV-2089,2,"417,79",10
PED-2026-00210,06/03/2026,Talleres Sanchez,MARKETPLACE,COMPLETADO,PRV-2091,5,"283,37",0
PED-2026-00210,2026-03-06 19:24:00,Talleres Sanchez,MARKETPLACE,COMPLETADO,PRV-2036,1,342.14,5
PED-2026-00211,10-03-2026,Suministros Maresme,B2C,completado,PRV-2104,"5,0","92,59",5
PED-2026-00211,2026-03-10,Suministros Maresme,B2C,completado,PRV-2060,50,"235,81",0
PED-2026-00211,2026-03-10,Suministros Maresme,B2C,completado,PRV-2103,3,216.60,0
PED-2026-00211,10/03/2026,Suministros Maresme,B2C,completado,PRV-2102,3,"354,61",5
PED-2026-00211,2026-03-10 16:23:00,Suministros Maresme,B2C,completado,PRV-2028,5,"195,67",0
PED-2026-00212,16-03-2026,Grupo Ferreteria Norte,MARKETPLACE,PENDIENTE,PRV-2119,1,215.37,0
PED-2026-00212,2026-03-16,Grupo Ferreteria Norte,MARKETPLACE,PENDIENTE,PRV-2077,2,"424,66",0
PED-2026-00213,2026-03-28,  BRICOLAJE MONTSENY ,Marketplace,ENVIADO,PRV-2044,3,"201,77",5
PED-2026-00213,28/03/2026,Bricolaje Montseny,Marketplace,ENVIADO,PRV-2061,10,44.87,0
PED-2026-00213,2026-03-28 08:50:00,Bricolaje Montseny,Marketplace,ENVIADO,PRV-2062,1,"115,00",0
PED-2026-00213,28-03-2026,Bricolaje Montseny,Marketplace,ENVIADO,PRV-2102,5,"378,34",0
PED-2026-00213,2026-03-28,Bricolaje Montseny,Marketplace,ENVIADO,PRV-2014,"10,0",59.30,"0,1"
PED-2026-00214,2026-03-06,Ferreteria Los Olivos SL,MARKETPLACE,enviado,PRV-2101,1,"161,96",0
PED-2026-00215,21/03/2026,Ferrolab SA,b2c,PENDIENTE,PRV-2062,0,"109,51",0
PED-2026-00215,2026-03-21 11:47:00,Ferrolab SA,b2c,PENDIENTE,PRV-6165,10,63.84,15%
PED-2026-00215,21-03-2026,Ferrolab SA,b2c,PENDIENTE,PRV-2018,1,"206,19",10
PED-2026-00215,2026-03-21,Ferrolab SA,b2c,PENDIENTE,PRV-2030,1,"327,45",0
PED-2026-00216,2026-03-12,Comercial Riera,B2C,PENDIENTE,PRV-2010,2,371.42,15
PED-2026-00216,12/03/2026,Comercial Riera,B2C,PENDIENTE,PRV-2113,50,"177,76",0
PED-2026-00217,2026-03-08 08:50:00,Almacenes Duran e Hijos,MARKETPLACE,CANCELADO,PRV-2111,3,"66,75",0
PED-2026-00217,08-03-2026,  ALMACENES DURAN E HIJOS ,MARKETPLACE,CANCELADO,PRV-2122,1,265.15,0
PED-2026-00217,2026-03-08,Almacenes Duran e Hijos,MARKETPLACE,CANCELADO,PRV-2076,25,"139,63",5
PED-2026-00218,2026-03-24,Grupo Ferreteria Norte,b2b,enviado,PRV-2043,"1,0","54,24",0
PED-2026-00219,14/03/2026,Suministros Maresme,B2B,ENVIADO,PRV-2084,1,39.98,0
PED-2026-00220,2026-03-28 09:01:00,Grupo Ferreteria Norte,b2b,enviado,PRV-2007,5,"59,60",0
PED-2026-00220,28-03-2026,Grupo Ferreteria Norte,b2b,enviado,PRV-2086,5,"61,99",15
PED-2026-00220,2026-03-28,Grupo Ferreteria Norte,b2b,enviado,PRV-2077,1,416.33,5%
PED-2026-00221,2026-03-17,Ferreteria Los Olivos SL,Marketplace,DEVUELTO,PRV-2101,1,"171,47",0
PED-2026-00221,17/03/2026,Ferreteria Los Olivos SL,Marketplace,DEVUELTO,PRV-2013,25,,0
PED-2026-00221,2026-03-17 14:24:00,Ferreteria Los Olivos SL,Marketplace,DEVUELTO,PRV-2104,50,86.65,0
PED-2026-00222,18-03-2026,Suministros Industriales Vega,b2c,completado,PRV-2033,1,"345,87",5%
PED-2026-00222,2026-03-18,Suministros Industriales Vega,b2c,completado,PRV-2097,3,"209,31",15
PED-2026-00222,2026-03-18,Suministros Industriales Vega,b2c,completado,PRV-2109,3,79.03,0
PED-2026-00223,26/03/2026,  CONSTRUCCIONES ELORZA ,B2B,COMPLETADO,PRV-2081,"1,0","97,63",0
PED-2026-00223,2026-03-26 16:16:00,Construcciones Elorza,B2B,COMPLETADO,PRV-2009,1,"28,66",10%
PED-2026-00223,26-03-2026,Construcciones Elorza,B2B,COMPLETADO,PRV-6170,3,107.57,5
PED-2026-00224,2026-03-28,Construcciones Elorza,B2C,CANCELADO,PRV-2060,2,"255,50",10
PED-2026-00224,2026-03-28,Construcciones Elorza,B2C,CANCELADO,PRV-2076,25,"137,41",0
PED-2026-00225,20/03/2026,Ferreteria Los Olivos SL,MARKETPLACE,ENVIADO,PRV-2057,5,324.49,15%
PED-2026-00225,2026-03-20 09:23:00,Ferreteria Los Olivos SL,MARKETPLACE,ENVIADO,PRV-2008,10,"335,00",0
PED-2026-00225,20-03-2026,Ferreteria Los Olivos SL,MARKETPLACE,ENVIADO,PRV-2033,3,"332,29",0
PED-2026-00226,2026-03-22,Almacenes Duran e Hijos,MARKETPLACE,completado,PRV-2064,2,395.26,15
PED-2026-00226,2026-03-22,Almacenes Duran e Hijos,MARKETPLACE,completado,PRV-2110,5,"276,79",0
PED-2026-00227,03/03/2026,Almacenes Duran e Hijos,B2B,enviado,PRV-2004,1,"79,10",5
PED-2026-00227,2026-03-03 10:37:00,Almacenes Duran e Hijos,B2B,enviado,PRV-2059,"2,0",443.48,10
PED-2026-00227,03-03-2026,Almacenes Duran e Hijos,B2B,enviado,PRV-2004,25,"76,37",0
PED-2026-00227,2026-03-03,  ALMACENES DURAN E HIJOS ,B2B,enviado,PRV-2026,3,"65,70",0
PED-2026-00227,2026-03-03,Almacenes Duran e Hijos,B2B,enviado,PRV-2065,3,10.98,"0,05"
PED-2026-00228,12/03/2026,Obras y Reformas Prat,b2b,DEVUELTO,PRV-2043,1,"61,70",0
PED-2026-00228,2026-03-12 15:33:00,Obras y Reformas Prat,b2b,DEVUELTO,PRV-2002,1,"81,95",0
PED-2026-00228,12-03-2026,Obras y Reformas Prat,b2b,DEVUELTO,PRV-2014,1,61.56,0
PED-2026-00228,2026-03-12,Obras y Reformas Prat,b2b,DEVUELTO,PRV-2078,3,"468,36",0
PED-2026-00229,2026-03-03,Bricolaje Montseny,MARKETPLACE,Completado,PRV-2104,3,"85,36",0
PED-2026-00229,03/03/2026,Bricolaje Montseny,MARKETPLACE,Completado,PRV-2033,1,377.92,5
PED-2026-00229,2026-03-03 15:41:00,Bricolaje Montseny,MARKETPLACE,Completado,PRV-2124,2,"222,74",10%
PED-2026-00229,03-03-2026,Bricolaje Montseny,MARKETPLACE,Completado,PRV-2014,"1,0","62,13",0
PED-2026-00230,2026-03-23,Bricolaje Montseny,B2B,ENVIADO,PRV-2058,1,190.60,"0,05"
